X,Y,gid,Name,description,altitudeMode,tessellate,KOORDINATE,BEZNAME,QUELLEURL,PGRNAME,BZR,QUELLE,LIZENZ,PGR,GEBIETSTAN,ERSTELLDAT,EMAIL,BEZ,BZRNAME,FID,PLRNAME,FLAECHE_HA,Field_1,IBR,PLR
13.5608718944084,52.551288948153,358,Ringkolonnaden,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Mitte,357,Ringkolonnaden,"152,5722",Ringkolonnaden,24,10010206
13.5430889187482,52.5254450294989,361,Springpfuhl,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Süd,360,Springpfuhl,"119,7089",Springpfuhl,24,10010309
13.5546372674682,52.5400456674811,362,Alt-Marzahn,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Süd,361,Alt-Marzahn,"218,478",Alt-Marzahn,24,10010310
13.5935715189772,52.5469762252196,364,Alte Hellersdorfer Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100204,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Nord,363,Alte Hellersdorfer Straße,"45,8654",Alte Hellersdorfer Straße,24,10020412
13.6048310307667,52.537926734278,366,Helle Mitte,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100204,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Nord,365,Helle Mitte,"16,1193",Helle Mitte,24,10020414
13.3817639392858,52.5116386532518,6,Wilhelmstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010112,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Regierungsviertel,5,Wilhelmstraße,"63,1451",Wilhelmstraße,11,01011201
13.624211986365,52.5418665829031,368,Böhlener Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100204,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Nord,367,Böhlener Straße,"93,8269",Böhlener Straße,24,10020416
13.6158879745434,52.5344250217626,369,Adele-Sandrock-Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100205,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Ost,368,Adele-Sandrock-Straße,"109,7348",Adele-Sandrock-Straße,24,10020517
13.6161122537925,52.529767046827,370,Schleipfuhl,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100205,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Ost,369,Schleipfuhl,"48,2597",Schleipfuhl,24,10020518
13.5864196610994,52.5290100283684,372,Kaulsdorf Nord II,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Süd,371,Kaulsdorf Nord II,"53,0901",Kaulsdorf Nord II,24,10020620
13.5826916758779,52.5192670640981,374,Kaulsdorf Nord I,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Süd,373,Kaulsdorf Nord I,"97,9768",Kaulsdorf Nord I,24,10020622
13.5920918316918,52.5211672916557,375,Rotes Viertel,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Hellersdorf,100206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1002,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Hellersdorf Süd,374,Rotes Viertel,"36,7039",Rotes Viertel,24,10020623
13.571391460001,52.5243105561363,377,Buckower Ring,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Biesdorf,100307,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1003,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Biesdorf,376,Buckower Ring,"206,7181",Buckower Ring,24,10030725
13.604737296106,52.5209015087003,380,Kaulsdorf Nord,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Kaulsdorf/Mahlsdorf,100408,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1004,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Kaulsdorf,379,Kaulsdorf Nord,"257,2311",Kaulsdorf Nord,24,10040828
13.6161954643018,52.5088980582462,384,Alt-Mahlsdorf,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Kaulsdorf/Mahlsdorf,100409,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1004,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Mahlsdorf,383,Alt-Mahlsdorf,"190,9033",Alt-Mahlsdorf,24,10040932
13.5526598243439,52.5767548515699,388,Dorf Falkenberg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Nord,110101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,"Malchow, Wartenberg und Falkenberg",387,Dorf Falkenberg,"304,777",Dorf Falkenberg,24,11010103
13.5322869428518,52.5644655143872,389,Falkenberg Ost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Nord,110102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Neu-Hohenschönhausen Nord,388,Falkenberg Ost,"88,9467",Falkenberg Ost,24,11010204
13.508525810933,52.5725118847851,392,Wartenberg Nord,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Nord,110102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Neu-Hohenschönhausen Nord,391,Wartenberg Nord,"66,6209",Wartenberg Nord,24,11010207
13.5020405411208,52.5700385633501,393,Zingster Straße Ost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Nord,110103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Neu-Hohenschönhausen Süd,392,Zingster Straße Ost,"74,9753",Zingster Straße Ost,24,11010308
13.492663473776,52.5671944342163,394,Zingster Straße West,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Nord,110103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Neu-Hohenschönhausen Süd,393,Zingster Straße West,"90,4965",Zingster Straße West,24,11010309
13.4806047171092,52.5444262519172,398,Orankesee,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Süd,110205,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Alt-Hohenschönhausen Süd,397,Orankesee,"192,8783",Orankesee,24,11020513
13.4711785328791,52.5352906329655,402,Hohenschönhausener Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Nord,110306,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1103,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Fennpfuhl,401,Hohenschönhausener Straße,"41,5427",Hohenschönhausener Straße,23,11030617
13.4675366191171,52.5281467748875,403,Fennpfuhl West,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Nord,110306,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1103,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Fennpfuhl,402,Fennpfuhl West,"116,3058",Fennpfuhl West,23,11030618
13.4821084033244,52.5284365640841,404,Fennpfuhl Ost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Nord,110306,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1103,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Fennpfuhl,403,Fennpfuhl Ost,"55,3668",Fennpfuhl Ost,23,11030619
13.4917669966507,52.5172455005969,406,Rüdigerstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Nord,110307,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1103,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Alt-Lichtenberg,405,Rüdigerstraße,"241,7536",Rüdigerstraße,23,11030721
13.4844390386639,52.5083919912493,407,Frankfurter Allee Süd,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Nord,110308,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1103,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Frankfurter Allee Süd,406,Frankfurter Allee Süd,"105,1297",Frankfurter Allee Süd,23,11030824
13.4764976760829,52.5034757084021,408,Victoriastadt,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Mitte,110409,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1104,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Neu-Lichtenberg,407,Victoriastadt,"39,4224",Victoriastadt,23,11040925
13.5095784863095,52.512164812625,410,Rosenfelder Ring,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Mitte,110410,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1104,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Friedrichsfelde Nord,409,Rosenfelder Ring,"57,8237",Rosenfelder Ring,23,11041022
13.5284939891535,52.5118778817891,411,Gensinger Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Mitte,110410,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1104,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Friedrichsfelde Nord,410,Gensinger Straße,"47,4153",Gensinger Straße,23,11041023
13.5199146862117,52.4878661497167,415,Karlshorst West,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Süd,110513,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1105,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Karlshorst,414,Karlshorst West,"98,9237",Karlshorst West,24,11051330
13.5382053281834,52.4857289089788,416,Karlshorst Nord,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Lichtenberg Süd,110513,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1105,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Karlshorst,415,Karlshorst Nord,"328,7324",Karlshorst Nord,24,11051331
13.3661890892858,52.5724727940337,418,Breitkopfbecken,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Reinickendorf Ost,121031,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1210,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,Ost 1,417,Breitkopfbecken,"71,7078",Breitkopfbecken,23,12103115
13.37125157077,52.5632974994081,420,Letteplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Reinickendorf Ost,121031,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1210,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,Ost 1,419,Letteplatz,"77,7615",Letteplatz,23,12103117
13.319470329588,52.5738675996347,428,Mellerbogen,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Tegel,122144,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1221,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,West 4,427,Mellerbogen,"52,5726",Mellerbogen,24,12214423
13.3498488600257,52.5652871764593,422,Schäfersee,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Reinickendorf Ost,121032,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1210,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,Ost 2,421,Schäfersee,"111,1646",Schäfersee,23,12103219
13.3392084402158,52.5742996610449,423,Humboldtstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Reinickendorf Ost,121032,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1210,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,Ost 2,422,Humboldtstraße,"77,5159",Humboldtstraße,24,12103220
13.2810564394866,52.567427800015,424,Waldidyll/Flughafensee,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Tegel,122141,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1221,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,West 1,423,Waldidyll/Flughafensee,"1222,4986",Waldidyll/Flughafensee,24,12214125
13.3282042782027,52.5738656081254,426,Reinickes Hof,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Tegel,122144,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1221,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,West 4,425,Reinickes Hof,"53,0762",Reinickes Hof,24,12214421
13.307134869879,52.5707368591009,427,Klixstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Tegel,122144,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1221,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,West 4,426,Klixstraße,"81,6944",Klixstraße,24,12214422
13.2453243174455,52.5924186837913,431,Tegeler Forst,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Tegel,122145,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1221,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,West 5,430,Tegeler Forst,"1592,689",Tegeler Forst,24,12214528
13.3100489356726,52.6144901575724,434,Hermsdorf,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Frohnau/Hermsdorf,122311,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1223,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,Nord 1,433,Hermsdorf,"603,3955",Hermsdorf,24,12231101
13.3320922911498,52.5867932174041,436,Wittenau Süd,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Waidmannslust,123012,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1230,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,Nord 2,435,Wittenau Süd,"255,0312",Wittenau Süd,24,12301203
13.348767977294,52.5944799287047,440,Schorfheidestraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Waidmannslust,123021,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1230,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,MV 1,439,Schorfheidestraße,"56,634",Schorfheidestraße,24,12302107
13.3527011829584,52.6156242990662,439,Lübars,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Waidmannslust,123012,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1230,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,Nord 2,438,Lübars,"499,1071",Lübars,24,12301206
13.3622598196647,52.5938247118261,443,Dannenwalder Weg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Waidmannslust,123021,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1230,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,MV 1,442,Dannenwalder Weg,"52,1714",Dannenwalder Weg,24,12302110
13.3365985922535,52.6023175768639,444,Lübarser Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Waidmannslust,123022,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1230,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,MV 2,443,Lübarser Straße,"112,9842",Lübarser Straße,24,12302211
13.3683924410958,52.5023270171094,4,Körnerstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010111,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Tiergarten Süd,3,Körnerstraße,"33,7194",Körnerstraße,12,01011104
13.3915396207056,52.5191013421805,7,Unter den Linden Nord,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010112,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Regierungsviertel,6,Unter den Linden Nord,"74,5534",Unter den Linden Nord,11,01011202
13.3070023589125,52.5841276370168,446,Borsigwalde,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Reinickendorf,www.Statistik-Berlin-Brandenburg,Waidmannslust,123043,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1230,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,12,West 3,445,Borsigwalde,"184,2861",Borsigwalde,24,12304313
13.3482195788602,52.50649480104,1,Stülerstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010111,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Tiergarten Süd,0,Stülerstraße,"36,5635",Stülerstraße,12,01011101
13.3575263255228,52.51410243589,2,Großer Tiergarten,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010111,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Tiergarten Süd,1,Großer Tiergarten,"299,9726",Großer Tiergarten,12,01011102
13.3794338502763,52.5284536042586,10,Charitéviertel,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010113,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Alexanderplatz,9,Charitéviertel,"167,6593",Charitéviertel,12,01011301
13.4074700359621,52.5210474339357,12,Alexanderplatzviertel,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010113,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Alexanderplatz,11,Alexanderplatzviertel,"135,9121",Alexanderplatzviertel,11,01011303
13.420674556727,52.5188109329399,13,Karl-Marx-Allee,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010113,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Alexanderplatz,12,Karl-Marx-Allee,"80,3824",Karl-Marx-Allee,11,01011304
13.4218193578806,52.5090289215815,15,Heine-Viertel Ost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Zentrum,010113,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Alexanderplatz,14,Heine-Viertel Ost,"71,5562",Heine-Viertel Ost,12,01011306
13.3194579280967,52.5270384797141,18,Huttenkiez,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Moabit,010221,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Moabit West,17,Huttenkiez,"80,2803",Huttenkiez,23,01022101
13.3394624504372,52.5368199485938,20,Westhafen,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Moabit,010221,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Moabit West,19,Westhafen,"169,9584",Westhafen,23,01022103
13.3346388473709,52.5214887418184,23,Elberfelder Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Moabit,010221,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Moabit West,22,Elberfelder Straße,"63,7405",Elberfelder Straße,12,01022106
13.3655936642979,52.5317112804478,25,Heidestraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Moabit,010222,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Moabit Ost,24,Heidestraße,"68,2222",Heidestraße,23,01022202
13.349107825371,52.5228654999002,27,Thomasiusstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Moabit,010222,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Moabit Ost,26,Thomasiusstraße,"55,203",Thomasiusstraße,12,01022204
13.3531707178019,52.5577129497825,37,Schillerpark,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Wedding,010441,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0104,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Parkviertel,36,Schillerpark,"172,6899",Schillerpark,23,01044102
13.3632822936368,52.5225184501485,29,Lüneburger Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Moabit,010222,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Moabit Ost,28,Lüneburger Straße,"73,9845",Lüneburger Straße,12,01022206
13.3867754788465,52.5407633832135,34,Humboldthain Süd,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Gesundbrunnen,010332,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0103,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Brunnenstraße Nord,33,Humboldthain Süd,"110,0787",Humboldthain Süd,23,01033202
13.3716056169217,52.5439667162221,35,Humboldthain Nordwest,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Gesundbrunnen,010332,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0103,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Brunnenstraße Nord,34,Humboldthain Nordwest,"143,4446",Humboldthain Nordwest,23,01033203
